"GHO","PUBLISHSTATE","YEAR","REGION","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"LIFE_0000000030","PUBLISHED","2012","EMR","AGE75-79","MLE","0.338832","0.33883","","",""
"LIFE_0000000032","PUBLISHED","2013","EMR","AGE1-4","MLE","1264.7","1264.73300","","",""
"LIFE_0000000033","PUBLISHED","1990","EMR","AGE35-39","BTSX","414686.5","414686.50000","","",""
"LIFE_0000000033","PUBLISHED","2013","EMR","AGELT1","MLE","95920.1","95920.08000","","",""
"LIFE_0000000030","PUBLISHED","1990","EMR","AGE45-49","MLE","0.036457","0.03646","","",""
"LIFE_0000000035","PUBLISHED","1990","EMR","AGE25-29","BTSX","46","46.02081","","",""
"LIFE_0000000033","PUBLISHED","2012","EMR","AGE95-99","BTSX","3548.9","3548.89700","","",""
"LIFE_0000000030","PUBLISHED","2013","EMR","AGE25-29","MLE","0.009057","0.00906","","",""
"LIFE_0000000029","PUBLISHED","2000","EMR","AGE60-64","FMLE","0.016832","0.01683","","",""
"LIFE_0000000033","PUBLISHED","2012","EMR","AGE80-84","BTSX","126591.1","126591.10000","","",""
"LIFE_0000000033","PUBLISHED","1990","EMR","AGE50-54","BTSX","379182.5","379182.50000","","",""
"LIFE_0000000035","PUBLISHED","2012","EMR","AGE10-14","FMLE","64","64.02113","","",""
"LIFE_0000000034","PUBLISHED","2012","EMR","AGE90-94","BTSX","22569.1","22569.11000","","",""
"LIFE_0000000031","PUBLISHED","2013","EMR","AGE5-9","MLE","94202","94202.02000","","",""
"LIFE_0000000032","PUBLISHED","1990","EMR","AGE70-74","BTSX","12424.5","12424.51000","","",""
"LIFE_0000000031","PUBLISHED","1990","EMR","AGE60-64","BTSX","68881","68881.00000","","",""
"LIFE_0000000035","PUBLISHED","1990","EMR","AGE65-69","FMLE","14","14.01135","","",""
"LIFE_0000000034","PUBLISHED","2012","EMR","AGE1-4","FMLE","6870906","6870906.00000","","",""
"LIFE_0000000035","PUBLISHED","2013","EMR","AGE50-54","BTSX","26.1","26.11135","","",""
"LIFE_0000000031","PUBLISHED","2012","EMR","AGE30-34","FMLE","91846.2","91846.17000","","",""
"LIFE_0000000035","PUBLISHED","2012","EMR","AGE35-39","MLE","38","38.00032","","",""
"LIFE_0000000034","PUBLISHED","2013","EMR","AGE95-99","FMLE","5797.2","5797.17200","","",""
"LIFE_0000000032","PUBLISHED","2013","EMR","AGE35-39","BTSX","1049.2","1049.21700","","",""
"LIFE_0000000035","PUBLISHED","2012","EMR","AGE20-24","MLE","51.4","51.44624","","",""
"LIFE_0000000029","PUBLISHED","2013","EMR","AGE30-34","MLE","0.002048","0.00205","","",""
"LIFE_0000000030","PUBLISHED","2012","EMR","AGE35-39","FMLE","0.010643","0.01064","","",""
"LIFE_0000000032","PUBLISHED","1990","EMR","AGE95-99","FMLE","957","956.99730","","",""
"LIFE_0000000035","PUBLISHED","2012","EMR","AGE50-54","MLE","24.9","24.92059","","",""
"LIFE_0000000035","PUBLISHED","2013","EMR","AGE90-94","FMLE","3.5","3.52811","","",""
"LIFE_0000000031","PUBLISHED","2013","EMR","AGE40-44","BTSX","89682.9","89682.91000","","",""
"LIFE_0000000030","PUBLISHED","2000","EMR","AGE55-59","MLE","0.069651","0.06965","","",""
"LIFE_0000000034","PUBLISHED","2013","EMR","AGE25-29","FMLE","4654317","4654317.00000","","",""
"LIFE_0000000033","PUBLISHED","2000","EMR","AGE60-64","BTSX","352015.8","352015.80000","","",""
"LIFE_0000000034","PUBLISHED","2013","EMR","AGE85-89","BTSX","84673.6","84673.59000","","",""
"LIFE_0000000033","PUBLISHED","2000","EMR","AGE45-49","BTSX","415556.8","415556.80000","","",""
"LIFE_0000000029","PUBLISHED","2012","EMR","AGE70-74","FMLE","0.041863","0.04186","","",""
"LIFE_0000000029","PUBLISHED","2000","EMR","AGE60-64","MLE","0.021889","0.02189","","",""
"LIFE_0000000035","PUBLISHED","2013","EMR","AGE95-99","BTSX","2.5","2.54924","","",""
"LIFE_0000000031","PUBLISHED","2013","EMR","AGE80-84","MLE","29996.1","29996.06000","","",""
"LIFE_0000000035","PUBLISHED","2013","EMR","AGE20-24","FMLE","54.8","54.81009","","",""
"LIFE_0000000035","PUBLISHED","2013","EMR","AGE80-84","BTSX","6.3","6.34255","","",""
"LIFE_0000000032","PUBLISHED","2013","EMR","AGE35-39","FMLE","927.9","927.91050","","",""
"LIFE_0000000031","PUBLISHED","2000","EMR","AGE70-74","BTSX","57343.4","57343.44000","","",""
"LIFE_0000000029","PUBLISHED","1990","EMR","AGE80-84","MLE","0.142894","0.14289","","",""
"LIFE_0000000030","PUBLISHED","2012","EMR","AGE5-9","MLE","0.006779","0.00678","","",""
"LIFE_0000000029","PUBLISHED","1990","EMR","AGE25-29","FMLE","0.002478","0.00248","","",""
"LIFE_0000000033","PUBLISHED","2013","EMR","AGE30-34","FMLE","459335.6","459335.60000","","",""
"LIFE_0000000034","PUBLISHED","2013","EMR","AGE35-39","MLE","3445773","3445773.00000","","",""
"LIFE_0000000035","PUBLISHED","1990","EMR","AGE100PLUS","BTSX","1.8","1.83701","","",""
"LIFE_0000000032","PUBLISHED","1990","EMR","AGE50-54","MLE","4143.4","4143.38000","","",""
"LIFE_0000000031","PUBLISHED","2012","EMR","AGE1-4","MLE","95319.4","95319.44000","","",""
"LIFE_0000000030","PUBLISHED","2000","EMR","AGE90-94","BTSX","0.791394","0.79139","","",""
"LIFE_0000000030","PUBLISHED","2012","EMR","AGE10-14","BTSX","0.004799","0.00480","","",""
"LIFE_0000000034","PUBLISHED","2000","EMR","AGE20-24","MLE","4537333","4537333.00000","","",""
"LIFE_0000000033","PUBLISHED","2000","EMR","AGE85-89","FMLE","57432.8","57432.82000","","",""
"LIFE_0000000033","PUBLISHED","2000","EMR","AGE25-29","MLE","440526.2","440526.20000","","",""
"LIFE_0000000033","PUBLISHED","2013","EMR","AGE55-59","MLE","394921.5","394921.50000","","",""
"LIFE_0000000034","PUBLISHED","2000","EMR","AGE95-99","FMLE","3552.3","3552.27200","","",""
"LIFE_0000000030","PUBLISHED","2013","EMR","AGE45-49","FMLE","0.019473","0.01947","","",""
"LIFE_0000000032","PUBLISHED","2012","EMR","AGE15-19","BTSX","624.1","624.09450","","",""
"LIFE_0000000031","PUBLISHED","2012","EMR","AGE20-24","BTSX","92599.4","92599.45000","","",""
"LIFE_0000000035","PUBLISHED","2000","EMR","AGE15-19","MLE","55.2","55.22997","","",""
"LIFE_0000000029","PUBLISHED","2012","EMR","AGE85-89","FMLE","0.177767","0.17777","","",""
"LIFE_0000000030","PUBLISHED","1990","EMR","AGE10-14","BTSX","0.007167","0.00717","","",""
"LIFE_0000000031","PUBLISHED","2013","EMR","AGE100PLUS","BTSX","229.4","229.40800","","",""
"LIFE_0000000033","PUBLISHED","2000","EMR","AGE75-79","BTSX","185062.9","185062.90000","","",""
"LIFE_0000000034","PUBLISHED","2000","EMR","AGE40-44","BTSX","2902973","2902973.00000","","",""
"LIFE_0000000031","PUBLISHED","2000","EMR","AGE50-54","MLE","80589.8","80589.78000","","",""
"LIFE_0000000035","PUBLISHED","2000","EMR","AGE20-24","BTSX","51.8","51.84049","","",""
"LIFE_0000000032","PUBLISHED","2000","EMR","AGE30-34","MLE","1161.2","1161.16900","","",""
"LIFE_0000000032","PUBLISHED","2013","EMR","AGE95-99","BTSX","1424.7","1424.65800","","",""
"LIFE_0000000032","PUBLISHED","2000","EMR","AGE75-79","MLE","14603.9","14603.90000","","",""
"LIFE_0000000033","PUBLISHED","2012","EMR","AGE5-9","MLE","468312.9","468312.90000","","",""
"LIFE_0000000030","PUBLISHED","2012","EMR","AGE85-89","BTSX","0.623062","0.62306","","",""
"LIFE_0000000033","PUBLISHED","1990","EMR","AGE50-54","FMLE","386274.8","386274.80000","","",""
"LIFE_0000000033","PUBLISHED","2013","EMR","AGE35-39","BTSX","451160.1","451160.10000","","",""
"LIFE_0000000030","PUBLISHED","1990","EMR","AGE55-59","BTSX","0.067408","0.06741","","",""
"LIFE_0000000032","PUBLISHED","1990","EMR","AGE55-59","FMLE","4424.1","4424.11500","","",""
"LIFE_0000000035","PUBLISHED","2013","EMR","AGE50-54","FMLE","27.2","27.21764","","",""
"LIFE_0000000031","PUBLISHED","2012","EMR","AGE5-9","FMLE","94597.9","94597.91000","","",""
"LIFE_0000000035","PUBLISHED","2012","EMR","AGELT1","MLE","66.1","66.09792","","",""
"LIFE_0000000035","PUBLISHED","2013","EMR","AGE65-69","FMLE","15.2","15.16538","","",""
"LIFE_0000000031","PUBLISHED","1990","EMR","AGE60-64","FMLE","71097.9","71097.85000","","",""
"LIFE_0000000031","PUBLISHED","2012","EMR","AGE30-34","MLE","90090.8","90090.84000","","",""
"LIFE_0000000031","PUBLISHED","1990","EMR","AGE75-79","FMLE","43396.8","43396.81000","","",""
"LIFE_0000000034","PUBLISHED","2013","EMR","AGE95-99","MLE","2803.4","2803.35700","","",""
"LIFE_0000000031","PUBLISHED","2013","EMR","AGE100PLUS","FMLE","322.9","322.92790","","",""
"LIFE_0000000030","PUBLISHED","2012","EMR","AGE20-24","MLE","0.010736","0.01074","","",""
"LIFE_0000000032","PUBLISHED","2013","EMR","AGE95-99","FMLE","1856.2","1856.18700","","",""
"LIFE_0000000031","PUBLISHED","2012","EMR","AGE15-19","MLE","92867.4","92867.41000","","",""
"LIFE_0000000032","PUBLISHED","2012","EMR","AGE25-29","MLE","1045","1045.01000","","",""
"LIFE_0000000032","PUBLISHED","2012","EMR","AGE10-14","MLE","482.9","482.93160","","",""
"LIFE_0000000035","PUBLISHED","2000","EMR","AGE20-24","FMLE","53.1","53.13345","","",""
"LIFE_0000000035","PUBLISHED","2000","EMR","AGE5-9","FMLE","67","66.98344","","",""
"LIFE_0000000029","PUBLISHED","1990","EMR","AGE100PLUS","FMLE","0.533795","0.53380","","",""
"LIFE_0000000035","PUBLISHED","2013","EMR","AGE75-79","MLE","8.2","8.16628","","",""
"LIFE_0000000032","PUBLISHED","1990","EMR","AGE1-4","BTSX","2770.2","2770.20300","","",""
"LIFE_0000000033","PUBLISHED","2012","EMR","AGE40-44","BTSX","440610.8","440610.80000","","",""
"LIFE_0000000034","PUBLISHED","1990","EMR","AGE5-9","BTSX","5723691","5723691.00000","","",""
"LIFE_0000000030","PUBLISHED","1990","EMR","AGE20-24","MLE","0.013186","0.01319","","",""
"LIFE_0000000033","PUBLISHED","1990","EMR","AGELT1","BTSX","93161.6","93161.59000","","",""
"LIFE_0000000030","PUBLISHED","1990","EMR","AGE80-84","FMLE","0.483738","0.48374","","",""
"LIFE_0000000035","PUBLISHED","2000","EMR","AGE45-49","MLE","28.4","28.44182","","",""
"LIFE_0000000031","PUBLISHED","2012","EMR","AGE50-54","BTSX","85201.8","85201.76000","","",""
"LIFE_0000000032","PUBLISHED","2012","EMR","AGE45-49","BTSX","2128.7","2128.66300","","",""
"LIFE_0000000035","PUBLISHED","2000","EMR","AGE60-64","MLE","16.7","16.72122","","",""
"LIFE_0000000029","PUBLISHED","2012","EMR","AGE55-59","MLE","0.012916","0.01292","","",""
"LIFE_0000000034","PUBLISHED","2013","EMR","AGE15-19","BTSX","5428571","5428571.00000","","",""
"LIFE_0000000035","PUBLISHED","2000","EMR","AGE75-79","MLE","7.8","7.80674","","",""
"LIFE_0000000030","PUBLISHED","2000","EMR","AGE100PLUS","MLE","1","1.00000","","",""
"LIFE_0000000034","PUBLISHED","2000","EMR","AGE85-89","BTSX","65502.6","65502.58000","","",""
"LIFE_0000000034","PUBLISHED","2000","EMR","AGE100PLUS","BTSX","257.8","257.82570","","",""
"LIFE_0000000031","PUBLISHED","2000","EMR","AGE95-99","MLE","824.8","824.77760","","",""
"LIFE_0000000031","PUBLISHED","1990","EMR","AGE5-9","BTSX","89631.6","89631.55000","","",""
"LIFE_0000000031","PUBLISHED","1990","EMR","AGE35-39","BTSX","83667","83667.00000","","",""
"LIFE_0000000035","PUBLISHED","2013","EMR","AGE10-14","BTSX","62.8","62.78639","","",""
"LIFE_0000000030","PUBLISHED","2000","EMR","AGE90-94","FMLE","0.779651","0.77965","","",""
"LIFE_0000000030","PUBLISHED","2000","EMR","AGE15-19","MLE","0.00787","0.00787","","",""
"LIFE_0000000034","PUBLISHED","2000","EMR","AGE1-4","BTSX","6398837","6398837.00000","","",""
"LIFE_0000000034","PUBLISHED","1990","EMR","AGE80-84","BTSX","150136.5","150136.50000","","",""
"LIFE_0000000030","PUBLISHED","2000","EMR","AGE1-4","MLE","0.021485","0.02149","","",""
"LIFE_0000000034","PUBLISHED","2013","EMR","AGE45-49","BTSX","2687238","2687238.00000","","",""
"LIFE_0000000031","PUBLISHED","2000","EMR","AGE85-89","FMLE","17421.9","17421.85000","","",""
"LIFE_0000000031","PUBLISHED","2000","EMR","AGELT1","MLE","100000","100000.00000","","",""
"LIFE_0000000029","PUBLISHED","1990","EMR","AGE1-4","FMLE","0.008078","0.00808","","",""
"LIFE_0000000034","PUBLISHED","2012","EMR","AGE95-99","BTSX","3985.6","3985.58800","","",""
"LIFE_0000000032","PUBLISHED","2013","EMR","AGE70-74","BTSX","13061","13061.00000","","",""
"LIFE_0000000035","PUBLISHED","1990","EMR","AGE25-29","MLE","45","44.97086","","",""
"LIFE_0000000031","PUBLISHED","2000","EMR","AGE30-34","BTSX","88190.5","88190.50000","","",""
"LIFE_0000000030","PUBLISHED","2012","EMR","AGE25-29","FMLE","0.006903","0.00690","","",""
"LIFE_0000000032","PUBLISHED","2000","EMR","AGE40-44","BTSX","1647.1","1647.08000","","",""
"LIFE_0000000035","PUBLISHED","2000","EMR","AGE35-39","FMLE","39.4","39.43707","","",""
"LIFE_0000000033","PUBLISHED","2013","EMR","AGE90-94","FMLE","24537","24536.97000","","",""
"LIFE_0000000029","PUBLISHED","2013","EMR","AGE100PLUS","BTSX","0.484857","0.48486","","",""
"LIFE_0000000029","PUBLISHED","2012","EMR","AGE30-34","FMLE","0.001672","0.00167","","",""
"LIFE_0000000034","PUBLISHED","2012","EMR","AGE90-94","MLE","16704.7","16704.72000","","",""
"LIFE_0000000035","PUBLISHED","2013","EMR","AGE20-24","MLE","52","52.01247","","",""
"LIFE_0000000031","PUBLISHED","2000","EMR","AGE45-49","BTSX","84198.9","84198.86000","","",""
"LIFE_0000000034","PUBLISHED","2013","EMR","AGE85-89","FMLE","103326.7","103326.70000","","",""
"LIFE_0000000034","PUBLISHED","1990","EMR","AGE45-49","MLE","2196614","2196614.00000","","",""
"LIFE_0000000034","PUBLISHED","2013","EMR","AGE10-14","MLE","5747753","5747753.00000","","",""
"LIFE_0000000031","PUBLISHED","2013","EMR","AGE90-94","BTSX","6984.1","6984.11900","","",""
"LIFE_0000000034","PUBLISHED","2013","EMR","AGELT1","MLE","6691966","6691966.00000","","",""
"LIFE_0000000032","PUBLISHED","2013","EMR","AGELT1","FMLE","3862.4","3862.43400","","",""
"LIFE_0000000033","PUBLISHED","2000","EMR","AGE1-4","MLE","369068.1","369068.10000","","",""
"LIFE_0000000035","PUBLISHED","1990","EMR","AGE100PLUS","FMLE","1.9","1.87338","","",""
"LIFE_0000000035","PUBLISHED","2012","EMR","AGE30-34","FMLE","45.3","45.27327","","",""
"LIFE_0000000029","PUBLISHED","2013","EMR","AGE10-14","FMLE","0.000806","0.00081","","",""
"LIFE_0000000029","PUBLISHED","2000","EMR","AGE95-99","FMLE","0.385991","0.38599","","",""
"LIFE_0000000032","PUBLISHED","2013","EMR","AGE50-54","MLE","3598.8","3598.76000","","",""
"LIFE_0000000030","PUBLISHED","2000","EMR","AGE75-79","FMLE","0.323877","0.32388","","",""
"LIFE_0000000035","PUBLISHED","2013","EMR","AGE40-44","BTSX","34.9","34.92657","","",""
"LIFE_0000000033","PUBLISHED","1990","EMR","AGE85-89","BTSX","40977.1","40977.06000","","",""
"LIFE_0000000034","PUBLISHED","2013","EMR","AGE85-89","MLE","67845.1","67845.14000","","",""
"LIFE_0000000030","PUBLISHED","1990","EMR","AGE80-84","MLE","0.520922","0.52092","","",""
"LIFE_0000000035","PUBLISHED","1990","EMR","AGE15-19","FMLE","56.1","56.11119","","",""
"LIFE_0000000031","PUBLISHED","2012","EMR","AGE40-44","BTSX","88825.5","88825.52000","","",""
"LIFE_0000000031","PUBLISHED","2012","EMR","AGE55-59","BTSX","82023.4","82023.38000","","",""
"LIFE_0000000035","PUBLISHED","2012","EMR","AGE45-49","FMLE","31.5","31.51025","","",""
"LIFE_0000000035","PUBLISHED","1990","EMR","AGE90-94","BTSX","3.1","3.07678","","",""
"LIFE_0000000034","PUBLISHED","2012","EMR","AGE65-69","FMLE","1127942","1127942.00000","","",""
"LIFE_0000000029","PUBLISHED","2000","EMR","AGE10-14","FMLE","0.000996","0.00100","","",""
"LIFE_0000000032","PUBLISHED","2000","EMR","AGE20-24","MLE","967.5","967.46240","","",""
"LIFE_0000000033","PUBLISHED","1990","EMR","AGE80-84","MLE","84138.3","84138.28000","","",""
"LIFE_0000000033","PUBLISHED","2012","EMR","AGE70-74","FMLE","300406.2","300406.20000","","",""
"LIFE_0000000032","PUBLISHED","2012","EMR","AGE60-64","FMLE","5853.7","5853.72700","","",""
"LIFE_0000000030","PUBLISHED","2013","EMR","AGELT1","BTSX","0.042078","0.04208","","",""
"LIFE_0000000032","PUBLISHED","1990","EMR","AGE30-34","FMLE","1221.9","1221.88600","","",""
"LIFE_0000000034","PUBLISHED","1990","EMR","AGE35-39","FMLE","3228794","3228794.00000","","",""
"LIFE_0000000035","PUBLISHED","2000","EMR","AGE70-74","BTSX","10.8","10.75200","","",""
"LIFE_0000000030","PUBLISHED","2012","EMR","AGE100PLUS","FMLE","1","1.00000","","",""
"LIFE_0000000033","PUBLISHED","2000","EMR","AGE95-99","BTSX","2424.6","2424.59000","","",""
"LIFE_0000000033","PUBLISHED","1990","EMR","AGE55-59","FMLE","367283.8","367283.80000","","",""
"LIFE_0000000031","PUBLISHED","1990","EMR","AGE50-54","FMLE","78778.8","78778.75000","","",""
"LIFE_0000000034","PUBLISHED","1990","EMR","AGE60-64","MLE","1085214","1085214.00000","","",""
"LIFE_0000000034","PUBLISHED","2012","EMR","AGE10-14","BTSX","5835551","5835551.00000","","",""
"LIFE_0000000035","PUBLISHED","2000","EMR","AGE85-89","BTSX","4.3","4.34526","","",""
"LIFE_0000000034","PUBLISHED","1990","EMR","AGE75-79","MLE","279034.5","279034.50000","","",""
"LIFE_0000000030","PUBLISHED","2013","EMR","AGE10-14","BTSX","0.004275","0.00428","","",""
"LIFE_0000000029","PUBLISHED","1990","EMR","AGE60-64","FMLE","0.018807","0.01881","","",""
"LIFE_0000000033","PUBLISHED","2013","EMR","AGE5-9","FMLE","472637.2","472637.20000","","",""
"LIFE_0000000029","PUBLISHED","2013","EMR","AGE80-84","MLE","0.127912","0.12791","","",""
"LIFE_0000000029","PUBLISHED","2013","EMR","AGE1-4","BTSX","0.00341","0.00341","","",""
"LIFE_0000000033","PUBLISHED","1990","EMR","AGE65-69","MLE","273059.8","273059.80000","","",""
"LIFE_0000000032","PUBLISHED","1990","EMR","AGE70-74","MLE","12607.5","12607.51000","","",""
"LIFE_0000000034","PUBLISHED","1990","EMR","AGELT1","BTSX","6179499","6179499.00000","","",""
"LIFE_0000000035","PUBLISHED","2013","EMR","AGE100PLUS","BTSX","2.1","2.06247","","",""
"LIFE_0000000034","PUBLISHED","2012","EMR","AGE25-29","BTSX","4442623","4442623.00000","","",""
"LIFE_0000000033","PUBLISHED","2012","EMR","AGE15-19","BTSX","464657.7","464657.70000","","",""
"LIFE_0000000029","PUBLISHED","2013","EMR","AGE40-44","FMLE","0.002701","0.00270","","",""
"LIFE_0000000033","PUBLISHED","1990","EMR","AGE100PLUS","BTSX","168.2","168.19300","","",""
"LIFE_0000000033","PUBLISHED","2012","EMR","AGE45-49","BTSX","431689.9","431689.90000","","",""
"LIFE_0000000029","PUBLISHED","1990","EMR","AGE30-34","MLE","0.003303","0.00330","","",""
"LIFE_0000000032","PUBLISHED","2013","EMR","AGE100PLUS","FMLE","322.9","322.92790","","",""
"LIFE_0000000031","PUBLISHED","1990","EMR","AGE25-29","BTSX","86139.9","86139.85000","","",""
"LIFE_0000000032","PUBLISHED","2013","EMR","AGE85-89","FMLE","12879.5","12879.52000","","",""
"LIFE_0000000029","PUBLISHED","2013","EMR","AGE75-79","BTSX","0.075041","0.07504","","",""
"LIFE_0000000030","PUBLISHED","2000","EMR","AGE65-69","FMLE","0.127103","0.12710","","",""
"LIFE_0000000033","PUBLISHED","2013","EMR","AGE80-84","FMLE","148240.8","148240.80000","","",""
"LIFE_0000000029","PUBLISHED","1990","EMR","AGE1-4","MLE","0.007219","0.00722","","",""
"LIFE_0000000034","PUBLISHED","2000","EMR","AGE70-74","MLE","557107.5","557107.50000","","",""
"LIFE_0000000029","PUBLISHED","1990","EMR","AGE15-19","MLE","0.002084","0.00208","","",""
"LIFE_0000000031","PUBLISHED","2012","EMR","AGE10-14","FMLE","94014.8","94014.80000","","",""
"LIFE_0000000033","PUBLISHED","2000","EMR","AGE75-79","MLE","168030.5","168030.50000","","",""
"LIFE_0000000034","PUBLISHED","2013","EMR","AGE75-79","FMLE","483042.2","483042.20000","","",""
"LIFE_0000000030","PUBLISHED","2012","EMR","AGE1-4","FMLE","0.014608","0.01461","","",""
"LIFE_0000000032","PUBLISHED","2012","EMR","AGE5-9","FMLE","583.1","583.10510","","",""
"LIFE_0000000035","PUBLISHED","2013","EMR","AGE30-34","BTSX","44.1","44.11413","","",""
"LIFE_0000000035","PUBLISHED","2000","EMR","AGE1-4","BTSX","68.1","68.13979","","",""
"LIFE_0000000029","PUBLISHED","1990","EMR","AGE50-54","BTSX","0.009803","0.00980","","",""
"LIFE_0000000034","PUBLISHED","2013","EMR","AGE20-24","BTSX","4962198","4962198.00000","","",""
"LIFE_0000000033","PUBLISHED","2013","EMR","AGE55-59","BTSX","405128.7","405128.70000","","",""
"LIFE_0000000029","PUBLISHED","1990","EMR","AGE35-39","BTSX","0.003676","0.00368","","",""
"LIFE_0000000034","PUBLISHED","2013","EMR","AGE50-54","BTSX","2250733","2250733.00000","","",""
"LIFE_0000000032","PUBLISHED","2000","EMR","AGE15-19","BTSX","650.2","650.16070","","",""
"LIFE_0000000029","PUBLISHED","2012","EMR","AGE20-24","FMLE","0.001332","0.00133","","",""
"LIFE_0000000029","PUBLISHED","1990","EMR","AGE65-69","BTSX","0.033192","0.03319","","",""
"LIFE_0000000032","PUBLISHED","2013","EMR","AGE45-49","BTSX","2067","2067.01100","","",""
"LIFE_0000000032","PUBLISHED","2012","EMR","AGE30-34","MLE","1131","1130.96700","","",""
"LIFE_0000000035","PUBLISHED","2000","EMR","AGE10-14","FMLE","62.5","62.47626","","",""
"LIFE_0000000035","PUBLISHED","2000","EMR","AGE25-29","FMLE","48.6","48.55471","","",""
"LIFE_0000000032","PUBLISHED","2013","EMR","AGE60-64","BTSX","6592.1","6592.06200","","",""
"LIFE_0000000034","PUBLISHED","2013","EMR","AGE60-64","FMLE","1536362","1536362.00000","","",""
"LIFE_0000000032","PUBLISHED","2000","EMR","AGE80-84","MLE","13267.4","13267.44000","","",""
"LIFE_0000000029","PUBLISHED","2000","EMR","AGE85-89","FMLE","0.191737","0.19174","","",""
"LIFE_0000000033","PUBLISHED","2000","EMR","AGE10-14","BTSX","454381.7","454381.70000","","",""
"LIFE_0000000032","PUBLISHED","2013","EMR","AGE70-74","FMLE","12587.5","12587.49000","","",""
"LIFE_0000000035","PUBLISHED","2000","EMR","AGE80-84","MLE","5.7","5.74773","","",""
"LIFE_0000000032","PUBLISHED","1990","EMR","AGE1-4","MLE","2608.5","2608.51100","","",""
"LIFE_0000000033","PUBLISHED","2000","EMR","AGE50-54","FMLE","409191.8","409191.80000","","",""
"LIFE_0000000032","PUBLISHED","2000","EMR","AGE40-44","FMLE","1456.4","1456.44900","","",""
"LIFE_0000000034","PUBLISHED","2013","EMR","AGE100PLUS","MLE","268.1","268.14090","","",""
"LIFE_0000000030","PUBLISHED","2012","EMR","AGE55-59","MLE","0.062696","0.06270","","",""
"LIFE_0000000033","PUBLISHED","2000","EMR","AGE65-69","FMLE","328634.8","328634.80000","","",""
"LIFE_0000000029","PUBLISHED","2000","EMR","AGE60-64","BTSX","0.019349","0.01935","","",""
"LIFE_0000000033","PUBLISHED","2012","EMR","AGE100PLUS","MLE","244.8","244.81530","","",""
"LIFE_0000000029","PUBLISHED","2013","EMR","AGE15-19","FMLE","0.000995","0.00100","","",""
"LIFE_0000000033","PUBLISHED","1990","EMR","AGE55-59","MLE","348752.1","348752.10000","","",""
"LIFE_0000000029","PUBLISHED","2013","EMR","AGE90-94","BTSX","0.275397","0.27540","","",""
"LIFE_0000000032","PUBLISHED","2013","EMR","AGE25-29","MLE","831.4","831.36820","","",""
"LIFE_0000000032","PUBLISHED","2012","EMR","AGE25-29","BTSX","851.8","851.79670","","",""
"LIFE_0000000034","PUBLISHED","2012","EMR","AGE95-99","MLE","2633.8","2633.81100","","",""
"LIFE_0000000035","PUBLISHED","1990","EMR","AGE65-69","BTSX","13.5","13.47725","","",""
"LIFE_0000000032","PUBLISHED","1990","EMR","AGE75-79","MLE","13727.6","13727.56000","","",""
"LIFE_0000000030","PUBLISHED","2013","EMR","AGE100PLUS","BTSX","1","1.00000","","",""
"LIFE_0000000034","PUBLISHED","2013","EMR","AGE30-34","MLE","3898294","3898294.00000","","",""
"LIFE_0000000030","PUBLISHED","2013","EMR","AGE40-44","FMLE","0.013418","0.01342","","",""
"LIFE_0000000030","PUBLISHED","2013","EMR","AGE25-29","FMLE","0.006533","0.00653","","",""
"LIFE_0000000031","PUBLISHED","2013","EMR","AGE45-49","MLE","87275.2","87275.22000","","",""
"LIFE_0000000032","PUBLISHED","2000","EMR","AGELT1","MLE","6499.7","6499.69400","","",""
"LIFE_0000000030","PUBLISHED","2013","EMR","AGE50-54","MLE","0.042386","0.04239","","",""
"LIFE_0000000033","PUBLISHED","2012","EMR","AGE60-64","FMLE","389503.7","389503.70000","","",""
"LIFE_0000000033","PUBLISHED","2013","EMR","AGE70-74","BTSX","281900.8","281900.80000","","",""
"LIFE_0000000033","PUBLISHED","1990","EMR","AGE90-94","BTSX","11367.7","11367.69000","","",""
"LIFE_0000000030","PUBLISHED","1990","EMR","AGE85-89","MLE","0.679246","0.67925","","",""
"LIFE_0000000030","PUBLISHED","2000","EMR","AGE95-99","FMLE","0.872134","0.87213","","",""
"LIFE_0000000031","PUBLISHED","2000","EMR","AGE15-19","MLE","90298.5","90298.50000","","",""
"LIFE_0000000033","PUBLISHED","2000","EMR","AGE40-44","BTSX","425345.6","425345.60000","","",""
"LIFE_0000000035","PUBLISHED","1990","EMR","AGE95-99","BTSX","2.3","2.33420","","",""
"LIFE_0000000031","PUBLISHED","2013","EMR","AGE5-9","FMLE","94809","94809.01000","","",""
"LIFE_0000000035","PUBLISHED","2012","EMR","AGELT1","BTSX","67.8","67.80715","","",""
"LIFE_0000000032","PUBLISHED","2000","EMR","AGE45-49","BTSX","2329.8","2329.79600","","",""
"LIFE_0000000029","PUBLISHED","2000","EMR","AGE75-79","BTSX","0.081749","0.08175","","",""
"LIFE_0000000034","PUBLISHED","2000","EMR","AGE60-64","FMLE","1376687","1376687.00000","","",""
"LIFE_0000000030","PUBLISHED","2000","EMR","AGE40-44","BTSX","0.019186","0.01919","","",""
"LIFE_0000000033","PUBLISHED","2013","EMR","AGELT1","FMLE","96523.8","96523.80000","","",""
"LIFE_0000000034","PUBLISHED","1990","EMR","AGE50-54","MLE","1806585","1806585.00000","","",""
"LIFE_0000000031","PUBLISHED","1990","EMR","AGELT1","MLE","100000","100000.00000","","",""
